,content,mark
3110714,上班后我对工作极其热忱,-99
2469407,东软不跟你玩了。,-99
2004564,要感谢老美神助攻，不然今天不会涨！为什么？如,-99
2370960,明天高开，十点封板见涨婷,-99
3069374,石化油服大规模解禁潮即将到来,-99
1003943,目前还拿着这种垃圾的。。。,-99
2806325,在低位的MSCI个股,-99
1814608,彭狗以为它是股神预测准了5连阴，谁都知道大盘,-99
430263,下午煤炭股互相比较谁更惨,-99
1407161,真神奇  大单跑这么多，谁强拉上来的？难道是小,-99
1850647,此股主力己,-99
2944722,四川长虹国內大型国企怎么能祸害自己的股民呢？,-99
4700621,这股死了么……,-99
2826092,去查查以前的浪朝软件和多费多 比如江丰毕竟新,-99
1519444,扎心啊，老铁,-99
879853,今天兴奋的睡不着,-99
4386968,随便到一个药店 售货员都知道怎么回事,-99
3185292,已经跌了30%，有没有被平仓的风险？,-99
4107836,本来说今天跌3个点就再搞它几股，眼见就要到手,-99
3361374,揭露后期必有大动作的假光环： 一、知识渊博 他,-99
1658057,这股还是太弱啦，跌的时候，直接跌停板。涨的时,-99
4330863,盛宴来了，上海自由港炒作开启第二波，上海自由,-99
3482591,主力今天吃点筹码明天砸盘用,-99
690218,从公司季报来看，个人持股大股东呈增加态势。公,-99
4787357,精彩……洗洗更健康……,-99
4010181,问你服不服,-99
2859340,成功抄底,-99
2342004,犹如人生的鸡肋,-99
1975802,无耻杨宝生要有报应的,-99
2078395,西开普省持续干旱，2018年南非葡萄酒将减产,-99
3511017,看日线图,-99
2095693,涨涨涨h,-99
3748602,真是够可以，垃圾马屁，,-99
4813834,去接新股的散户套死就是活该，正因为你们高位去,-99
3968190,不挠,-99
154963,固定,-99
5151948,许多国际,-99
554949,黑周四,-99
5047300,有成为妖股的潜力,-99
1253057,除混改概念股继续强势外,-99
3033196,总结对中航高科这个票近期的总结,-99
1159670,傻卖盘奋勇前进。,-99
652098,这波股灾比2015年那波,-99
2646311,还好还好，还有人陪我吃票么,-99
308043,完了，完了。,-99
3049123,兴业投资：黄金高位收星 日内关注欧银决议,-99
5378621,603898:好莱客2017年第二次临时股东大会决议公,-99
1558451,今天冲出3元5角的!,-99
4913435,你这sb你着忙挂跌停卖啊，山驴比,-99
1887559,谁知道转股价是多少？,-99
4361906,你就像个死猪一样动也不动？,-99
1047877,社保割肉大宗交易无接盘只有二级市场骗每天成交,-99
2704795,脱胎换骨获得新生,-99
809720,降印花税,-99
2935123,接龙实业，国企改革第一股，还没上车的，大家赶,-99
2722049,鄂尔多斯冲涨停来助攻,-99
440474,真正让上市公司高送转与业绩成长性相匹配,-99
2771731,庄家主力的操盘手太烂！不冲怎能吸引人们眼球？,-99
1126306,下来吧，别装了,-99
3138557,南京化纤为了保发行成功(低价有人捧场)，这个走,-99
463763,主力又可以玩个把月了,-99
4679904,二点了，开始砸，,-99
863476,在停牌后复牌的股票当中，已有40多只股票遭到了,-99
94415,这也太弱了[兴奋],-99
3993637,中汽协：中国9月汽车销量报271万辆 同比5.7% 10,-99
700344,有多大利好呀？哪位,-99
3443730,7月13日数据日报：沪指小幅收涨重上3200,-99
2100518,双方依托各自产业集群优势。,-99
2929419,广博我还是很看好的,-99
5169930,2:30后买！,-99
3091821,看看一汽夏利吧，做梦的醒醒,-99
2630073,你个垃圾，大盘涨你跌，大盘跌，你大跌,-99
2281889,[不屑]是不是又想让我卖，然后涨停？卖了，你涨,-99
4062380,量大太小，无人问津啊,-99
4766793,经济日报：目前我国已将虚拟现实产业发展上升到,-99
3500306,601118:海南橡胶2017年第六次临时股东大会会议,-99
1266777,自由飞翔，节日快乐！,-99
4542768,头号骗局——,-99
456358,狗腿和大忽悠们你们都可以闭嘴了。今天波导不跌,-99
4467896,603226:菲林格尔独立董事公开征集委托投票权的,-99
4165120,今天又是强行拉红，晚上又要发新股喽,-99
285524,孙子，你在秀手腕那吗，连续几个万手大单，卖了,-99
831983,决定市场风格的核心变量是盈利趋势和投资者结构,-99
3234227, 让我们来认识一下股票的流通盘,-99
813762,下行目标价15元,-99
3242942,稀土一夜涨几万，岳阳林纸有稀土！,-99
3841454,断气孙子，大盘马上就红了,-99
885382,转：*ST鑫富与新发药业“商业秘密”案较量升级,-99
5236362,散户进那么多，个人感觉应该还有一到两个地板,-99
4751190,今天可能缩量涨,-99
341243,犹豫中，想加仓又怕短时间启动不了，浪费了行情,-99
779983,没进的赶紧进，只进不出！启动了！,-99
3477189,深天马A:第。,-99
2735520,600435:北方导航2016年年度权益分派实施公告f,-99
4999293,002811 603638 002846 000563 300591 30039,-99
2091032,太会算计啦！跌的连头都不抬，收盘就出公告简直,-99
2004574,不月份全国规模以上工业企业利润总,-99
361786,利空重庆路桥，一个车一年2300主城九区大家想想,-99
1329549,11.7赔了13万走的，现在回头看。。。也是不后悔,-99
5223371,耐心等待市场底部来临！,-99
4149602,有毛病，这么大的抛单都吃了，三万五的抛单,-99
3773022,战略协议就是一张废纸，卵用。这股垃圾。,-99
4299950,其上，可见多方,-99
1606994,昨天晚上做了一个梦，吓出我一身冷汗:梦见为了,-99
2604530,一周六家机构调研，天汽模要爆发了，今天是吓恐,-99
1298114,600372:中航电子关于修订公司章程的公告,-99
1726450,年复合增长超20% 市盈率18倍医药股：华润双鹤（,-99
5157115,完了破位下行,-99
498640,走在复牌的路上吗?能加点油吗！,-99
3727873,我是觉得每一个企业都有他的顺境与逆境，只要是,-99
3853530,港股已经创新低了，国家队进来是融券做空的，你,-99
4264542,今天回抽多方无力，3195跳空缺口压力大，周一回,-99
3810120,锁死仓位，为零换手粪斗,-99
4577102,垃圾股真不能买,-99
1647602,"5.08的本亏了十几个点,现在只把握一点,计划每下",-99
456342,傻叉陈远方你说360有内幕交易妥妥的，你赶紧去,-99
876747,冠农股份(600251)融资融券信息(08-21),-99
2588720,大家把钱准备好就行了，5块4块天天日，哈哈哈哈,-99
4022656,到处一片，,-99
4906695,中午摸高，下午必跳水,-99
1217420,八大金刚谁主沉浮,-99
5444720,大元泵业火箭发射了，没上车的哭了,-99
4414628,大盘跌0.54，你能跌6个点,-99
2365324,大股东今天应该增持了，不然不是这个走势了,-99
5160065,目前行情就是这样  理性选择吧,-99
3070069,恭喜一批股友解套,-99
2332262,54亿盘，换手1千万,-99
484973,怎么还不跌到5.8，期待中????,-99
292422,唐死鼎和王二流子滚出中屎传媒公司!,-99
993969,高尚全：我亲历的中国改革的十个故事,-99
3692666,兴业估值修复开启！,-99
1497366,要港口个撒马尔罕在纳扎尔巴耶夫大学的演,-99
1029306,10.6成功购买,-99
459060,今天宣布正式拉升,-99
4225345,多来几个万手哥,-99
2062588,刚卖掉[失望],-99
1679254,短中线淘金：周二操作参考（8.21）,-99
4829378,人家物流上市10个涨停，你这垃圾货上市来干什么,-99
2647144,当代大学生应当学会以开阔视野观察不断发展的中,-99
2979706,末跌之时，弱势股不要卖,-99
745992,臭闭经,-99
1776566,都不说话了，哈哈,-99
1718712,石墨电极普通功率的今天上涨5.44%， 高功率额的,-99
2357786,股市，专注才能赢天下,-99
1024139,卖1到卖5只不过是空头侦察部队，砸出来的几百手,-99
3889186,600880参股成都银行两手准备新也打600880也买点,-99
5546997,这五百万筹码谁吃掉，谁赚10点不成问题,-99
2518637,"高科业绩怎么回事？中报增436%,1－9月份降85%，",-99
2675643,对于综艺股份，老夫是欲哭无泪啊！！！！！！！,-99
3125141,不久前说国投融资盘增加是好事的蠢货，出来说说,-99
4919146,纵横通信（603602）龙虎榜数据（12-08）,-99
1832419,跌吧跟你耗着,-99
3573834,到20老子卖房等着你，孙子！,-99
4214833,稳到稳,-99
2108392,暴跌暴跌,-99
265574,始终在3300点整数关口附近裹足不前。,-99
1686786,水往低处流，资金也一样 建议持续赎回上证50ETF,-99
3740610,跳水呀 ！跑呀！！！,-99
1573259,股民应该关注次新股，每年这时次新股表现都很强,-99
3373464,毛病，还不出为什么停牌的消息,-99
4521422,大业股份 手里还有4300股！还能涨吗？下一步是,-99
4194685,还在卖，卖个锤子，接货的都没有了。,-99
3089360,买了洛阳玻璃，噩梦伴随了一个多月，我日，啥时,-99
4079466,股缘梦炒股悟语（194）同一天，同一档价位,-99
2082176,这在卖房的上市公司中占据了较大的比例,-99
2589254,老子的钱钱再痒，吃屎哥狗日的今天不砸，米味,-99
615895,真会来个地天板？,-99
1865263,买不到买效益好的陕西煤业去了,-99
4825089,冲啊！同志们！,-99
151209,奸管无能,-99
2754272,出完了哈哈,-99
4092915,股市从此多了一个新词,-99
4280406,中报有一板，稳住！,-99
3897584,可耻可悲可叹!!!!!,-99
537421,明日开盘介入002106莱宝高科。,-99
1366250,391需要补涨,-99
277542,为什么中葡还不复牌，为什么国安大利好不涨反被,-99
4585025,狗逼垃圾股。买个银行保本理财都比这个强,-99
610771,记住现在买投资股票最好就是买经营鸡蛋不在一个,-99
4735146,至从买了这股腰也不疼了腿也不酸了一口气能上5,-99
2933111,垃圾，这一波又结束了,-99
3654520,我坚信66左右一定可以买到,-99
2553505,看这意思还真要砸破17.90这价了,-99
2285743,正文理财熟练运用MACD指标！,-99
1066851,交易金额上,-99
3514002,抛光你这垃圾极品,-99
1906040,首份基金三季报出炉 主力大幅度调仓换股,-99
510258,中信证券股,-99
734484,可能会涨,-99
3089838,买了一个垃圾狗,-99
2947515,周线看至少要连跌三周，短线的快跑吧，追热点！,-99
2693174,原因很简单，没有题材,-99
3976169,新零售双12前夜重磅利好：腾讯巨资50亿入股永辉,-99
5124494,年底大批资金赎回 这类股票一定要躲开,-99
3449031,都在看龙头新华都的脸色！,-99
749039,浙江医药(600216)融资融券信息(09-01),-99
958118,竟然是近两年最低的股东数4.96万。。没炒作前15,-99
5267617,两天跌了十个点，大爷的,-99
261249,有多少看涨停的,-99
4692367,垃圾中的垃圾！,-99
